Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,GV-N1080XTREME-8GD Premium Pack,Gigabyte,Gigabyte GTX 1080 8GB Xtreme Pack,40,106,1087024,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,GV-N1080XTREME W-8GD,Gigabyte,Gigabyte GTX 1080 8GB Xtreme Water,40,106,1087024,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,08G-P4-6686-KR,EVGA,EVGA GTX 1080 8GB FTW2,40,106,1087024,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,GV-N1080TTOC-8GD,Gigabyte,Gigabyte GTX 1080 8GB Turbo,40,106,1087024,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,GV-N1080WF3OC-8GD,Gigabyte,Gigabyte GTX 1080 8GB Windforce,40,106,1087024,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603
GPU,,Nvidia,RTX 2070,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,GV-N2070GAMING OC-8GC,Gigabyte,Gigabyte RTX 2070 8GB Gaming OC,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,08G-P4-2172-KR,EVGA,EVGA RTX 2070 8GB XC Gaming Dual HDB,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,RTX 2070 GAMING Z 8G,MSI,MSI RTX 2070 8GB Gaming Z,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,08G-P4-2173-KR,EVGA,EVGA RTX 2070 8GB XC Ultra Gaming,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,ROG-STRIX-RTX2070-O8G-GAMING,Asus,Asus RTX 2070 8GB ROG STRIX,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,RTX 2070 ARMOR 8G OC,MSI,MSI RTX 2070 8GB Armor OC,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,GV-N2070WF3-8GC,Gigabyte,Gigabyte RTX 2070 8GB Windforce,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,08G-P4-1071-KR,EVGA,EVGA RTX 2070 8GB Black Gaming,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,ZT-T20700E-10P,Zotac,Zotac RTX 2070 8GB Mini,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,DUAL-RTX-2070-8G,Asus,Asus RTX 2070 8GB Dual,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,GeForce RTX 2070 TRI FROZR,MSI,MSI RTX 2070 8GB Tri Frozr,41,106,460951,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029
GPU,,AMD,RX 5700XT 50th Anniversary,42,104,4183,https://gpu.userbenchmark.com/SpeedTest/845537/AMD-Radeon-RX-5700-XT-50th-Anniversary
GPU,,AMD,RX 6650-XT,43,104,4069,https://gpu.userbenchmark.com/SpeedTest/1845690/AMD-Radeon-RX-6650-XT
GPU,,AMD,RX Vega-64LC (Liquid Cooled),44,101,3866,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega
GPU,GV-RXVEGA64X W-8GD-B,AMD,Gigabyte RX Vega 64 8GB LC,44,101,3866,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega
GPU,21275-00-40G,AMD,Sapphire RX Vega 64 8GB LC,44,101,3866,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega
GPU,RX-VEGMXWFXW,AMD,XFX RX Vega 64 8GB LC,44,101,3866,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega
GPU,,AMD,RX 6600-XT,45,100,50682,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,‎90-GA2TZZ-00UANF,ASRock,ASRock RX 6600 XT 8GB Challenger D OC,45,100,50682,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,DUAL-RX6600XT-O8G,Asus,Asus RX 6600 XT 8GB Dual,45,100,50682,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,RX-66XT8DFDQ,XFX,XFX RX 6600 XT 8GB Speedster SWFT 210,45,100,50682,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,GV-R66XTGAMINGOC PRO-8GD,Gigabyte,Gigabyte RX 6600 XT 8GB Gaming OC Pro,45,100,50682,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,Radeon RX 6600 XT GAMING X 8G,MSI,MSI RX 6600 XT 8GB Gaming X,45,100,50682,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,RX 6600 XT MECH 2X 8G OC,MSI,MSI RX 6600 XT 8GB Mech 2X OC,45,100,50682,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,‎AXRX 6600XT 8GBD6-3DH,PowerColor,PowerColor RX 6600 XT 8GB Fighter,45,100,50682,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,11309-03-20G,Sapphire,Sapphire RX 6600 XT 8GB Pulse,45,100,50682,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117
GPU,,Intel,Arc A770,46,100,283,https://gpu.userbenchmark.com/SpeedTest/1850973/IntelR-ArcTM-A770-Graphics
GPU,,Nvidia,RTX 2060S (Super),47,99.2,295076,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,GV-N206SGAMING OC-8GC,Gigabyte,Gigabyte RTX 2060 Super 8GB Gaming,47,99.2,295076,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,08G-P4-3163-KR,EVGA,EVGA RTX 2060 Super 8GB SC XC Ultra Gaming,47,99.2,295076,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,RTX 2060 Super Gaming X,MSI,MSI RTX 2060 Super 8GB Gaming X,47,99.2,295076,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,GV-N206SWF2OC-8GD,Gigabyte,Gigabyte RTX 2060 Super 8GB Windforce OC,47,99.2,295076,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,GV-N206SAORUS-8GC,Gigabyte,Gigabyte RTX 2060 Super 8GB Aorus,47,99.2,295076,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,08G-P4-3062-KR,EVGA,EVGA RTX 2060 8GB Super SC Black,47,99.2,295076,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,08G-P4-3067,EVGA,EVGA RTX 2060 Super 8GB SC Ultra Gaming,47,99.2,295076,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,ZT-T20610E-10M,Zotac,Zotac RTX 2060 Super 8GB Mini Gaming,47,99.2,295076,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049
GPU,,AMD,RX 6700,48,99,1535,https://gpu.userbenchmark.com/SpeedTest/1880631/AMD-Radeon-RX-6700
GPU,,AMD,RX 6800M,49,98.9,667,https://gpu.userbenchmark.com/SpeedTest/1589925/AMD-Radeon-RX-6800M
GPU,,Nvidia,GTX 1080 (Mobile),50,98,14090,https://gpu.userbenchmark.com/SpeedTest/165564/NVIDIA-GeForce-GTX-1080
GPU,,Nvidia,RTX 3060,51,97.9,281220,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,GV-N3060EAGLE OC-12GD REV2.0,Gigabyte,Gigabyte RTX 3060 12GB Eagle OC,51,97.9,281220,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,ZT-A30600H-10M,Zotac,Zotac RTX 3060 12GB Twin Edge OC,51,97.9,281220,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,GV-N3060GAMING OC-12GD REV2.0,Gigabyte,Gigabyte RTX 3060 12GB Gaming OC,51,97.9,281220,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,12G-P5-3657-KR,EVGA,EVGA RTX 3060 12GB XC Gaming,51,97.9,281220,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,TUF-RTX3060-O12G-V2-GAMING,Asus,Asus RTX 3060 12GB Tuf OC,51,97.9,281220,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105
GPU,,Nvidia,GTX 1070-Ti,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,ROG-STRIX-GTX1070TI-A8G-GAMING,Asus,Asus GTX 1070 Ti 8GB STRIX,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,GTX 1070 TI GAMING 8G,MSI,MSI GTX 1070 Ti 8GB Gaming,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,08G-P4-5671-KR,EVGA,EVGA GTX 1070 Ti 8GB SC GAMING,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,GV-N107TGAMING OC-8GD,Gigabyte,Gigabyte GTX 1070 Ti 8GB Gaming OC,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,GTX 1070 TI AERO 8G,MSI,MSI GTX 1070 Ti 8GB Aero,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,ROG-STRIX-GTX1070TI-8G-GAMING,Asus,Asus GTX 1070 Ti 8GB ROG Strix Gaming,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,08G-P4-6775-KR,EVGA,EVGA GTX 1070 Ti 8GB FTW2 GAMING,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,GV-N107TGAMING-8GD,Gigabyte,Gigabyte GTX 1070 Ti 8GB Gaming,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,08G-P4-6678-KR,EVGA,EVGA GTX 1070 Ti 8GB FTW ULTRA SILENT GAMING,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,GTX 1070 TI TITANIUM 8G,MSI,MSI GTX 1070 Ti 8GB TITANIUM,52,96.3,361611,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943
GPU,,AMD,RX 5700-XT,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AXRX 5700XT 8GBD6-M3DH,AMD,PowerColor RX 5700 XT 8GB,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,21293-01-40G,AMD,Sapphire RX 5700 XT 8GB,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,RX-57XT8MFD6,AMD,XFX RX 5700 XT 8GB,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,Radeon RX 5700 XT 8G,AMD,MSI RX 5700 XT 8GB Gaming,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,RX5700XT-8G,AMD,Asus RX 5700 XT 8GB,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,GV-R57XT-8GD-B,AMD,Gigabyte RX 5700 XT 8GB,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,11293-01-20G,Sapphire,Sapphire RX 5700 XT 8GB Pulse,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AXRX 5700XT 8GBD6-3DHE/OC,PowerColor,PowerColor RX 5700 XT 8GB Red Devil,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,AXRX 5700XT 8GBD6-3DHR/OC,PowerColor,PowerColor RX 5700 XT 8GB Red Dragon,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,11293-03-40G,Sapphire,Sapphire RX 5700 XT 8GB Nitro+,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,11293-01-20G,Sapphire,Sapphire RX 5700 XT 8GB Pulse,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,GV-R57XTGAMING OC-8GD,Gigabyte,Gigabyte RX 5700 XT 8GB Gaming OC,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,Rx-57XT8TBD8,XFX,XFX RX 5700 XT 8GB Thicc III Ultra,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,RX-57XT8TFD8,XFX,XFX RX 5700 XT 8GB Thicc III,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,TUF-3-RX5700XT-O8G-EVO-GAMING,Asus,Asus RX 5700 XT 8GB TUF Gaming 3,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,ROG-STRIX-RX5700XT-O8G-GAMING,Asus,Asus RX 5700 XT 8GB ROG Strix ,53,96,130651,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045
GPU,,Nvidia,Quadro RTX 4000,54,94.7,8852,https://gpu.userbenchmark.com/SpeedTest/716215/NVIDIA-Quadro-RTX-4000
GPU,,AMD,RX Vega-64,55,94.6,86469,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,GV-RXVEGA64-8GD-B,AMD,Gigabyte RX Vega 64 8GB,55,94.6,86469,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,RX-VEGMTBFX6,AMD,XFX RX Vega 64 8GB,55,94.6,86469,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,21275-02-20G,AMD,Sapphire RX Vega 64 8GB,55,94.6,86469,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,ROG-STRIX-RXVEGA64-O8G-GAMING,Asus,Asus RX Vega 64 8GB ROG Strix Gaming,55,94.6,86469,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,GV-RXVEGA64GAMING OC-8GD,Gigabyte,Gigabyte RX Vega 64 8GB Gaming OC,55,94.6,86469,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,RX VEGA 64 AIR BOOST 8G OC,MSI,MSI RX Vega 64 8GB Gaming Air Boost,55,94.6,86469,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933
GPU,,Nvidia,RTX 2070S (Super Mobile),56,94.4,6765,https://gpu.userbenchmark.com/SpeedTest/1164515/NVIDIA-GeForce-RTX-2070-Super
GPU,,Nvidia,RTX 2080S (Super Mobile Max-Q),57,94.2,3834,https://gpu.userbenchmark.com/SpeedTest/1114823/NVIDIA-GeForce-RTX-2080-Super-with-Max-Q-Design
GPU,,Nvidia,Quadro P5000,58,92.2,7677,https://gpu.userbenchmark.com/SpeedTest/197331/NVIDIA-Quadro-P5000
GPU,,Intel,Arc A750,59,91.8,95,https://gpu.userbenchmark.com/SpeedTest/1947734/IntelR-ArcTM-A750-Graphics
GPU,,AMD,Vega Frontier Edition,60,91.6,1887,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929
GPU,100-506061,AMD,Radeon Vega Frontier Edition Air,60,91.6,1887,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929
GPU,,AMD,RX 5700,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,AXRX 5700 8GBD6-M3DH,AMD,PowerColor RX 5700 8GB,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,21294-01-20G,AMD,Sapphire RX 5700 8GB,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,RX-57XL8MFG6,AMD,XFX RX 5700 8GB,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,R5700XT8,AMD,MSI RX 5700 8GB,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,11294-01-20G,Sapphire,Sapphire RX 5700 8GB Pulse,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,R5700MHC,MSI,MSI RX 5700 8GB Mech,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,11294-01-20G,Sapphire,Sapphire RX 5700 8GB Pulse,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,AXRX 5700 8GBD6-3DHE/OC,PowerColor,PowerColor RX 5700 8GB Red Devil,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,RX-57XL8LBD6,XFX,XFX RX 5700 8GB DD Ultra,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,GV-R57GAMING OC-8GD,Gigabyte,Gigabyte RX 5700 8GB Gaming OC,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,RX 5700 Evoke OC,MSI,MSI RX 5700 8GB Evoke OC,61,89.9,74645,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046
GPU,,Nvidia,RTX 2070 (Mobile),62,89.9,22308,https://gpu.userbenchmark.com/SpeedTest/694798/NVIDIA-GeForce-RTX-2070
GPU,,Nvidia,RTX 2080 (Mobile Max-Q),63,89.5,7485,https://gpu.userbenchmark.com/SpeedTest/704710/NVIDIA-GeForce-RTX-2080-with-Max-Q-Design
GPU,,Nvidia,RTX 2060,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,RTX 2060 VENTUS 6G OC,MSI,MSI RTX 2060 6GB Ventus,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,ZT-T20600F-10M,Zotac,Zotac RTX 2060 6GB Twin,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,GV-N2060GAMING OC-6GD,Gigabyte,Gigabyte RTX 2060 6GB Gaming OC,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,06G-P4-2167-KR,EVGA,EVGA RTX 2060 6GB XC Ultra Gaming,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,GV-N2060WF2OC-6GD,Gigabyte,Gigabyte RTX 2060 6GB Windforce OC,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,RTX 2060 Gaming Z 6G,MSI,MSI RTX 2060 6GB Gaming Z,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,ROG-STRIX-RTX2060-O6G-GAMING,Asus,Asus RTX 2060 6GB ROG STRIX,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,GV-N2060GAMINGOC PRO-6GD,Gigabyte,Gigabyte RTX 2060 6GB Gaming OC Pro ,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,06G-P4-2060-KR,EVGA,EVGA RTX 2060 6GB Gaming,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,06G-P4-2068-KR,EVGA,EVGA RTX 2060 KO 6GB Ultra Gaming,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,06G-P4-2066-KR,EVGA,EVGA RTX 2060 KO 6GB Gaming,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,RTX 2060 VENTUS XS 6G OC,MSI,MSI RTX 2060 6GB Ventus XS,64,88.6,653453,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034
GPU,,Nvidia,RTX 3060 (Laptop),65,88.6,62203,https://gpu.userbenchmark.com/SpeedTest/1452971/NVIDIA-GeForce-RTX-3060-Laptop-GPU
GPU,,Nvidia,RTX 2070S (Super Mobile Max-Q),66,83.8,3516,https://gpu.userbenchmark.com/SpeedTest/1168355/NVIDIA-GeForce-RTX-2070-Super-with-Max-Q-Design
GPU,,AMD,RX Vega-56,67,82.2,100910,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,21276-00-20G,AMD,Sapphire RX Vega 56 8GB,67,82.2,100910,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,RX-VEGMLBFX6,AMD,XFX RX Vega 56 8GB,67,82.2,100910,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,GV-RXVEGA56-8GD-B,AMD,Gigabyte RX Vega 56 8GB,67,82.2,100910,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,RX Vega 56 Air Boost 8G OC,MSI,MSI RX Vega 56 8GB Gaming Air Boost,67,82.2,100910,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,GV-RXVEGA56GAMING OC-8GD,Gigabyte,Gigabyte RX Vega 56 8GB OC,67,82.2,100910,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,11276-02-40G,Sapphire,Sapphire RX Vega 56 8GB Pulse,67,82.2,100910,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,90-GA0900-00UANF,ASRock,ASRock RX Vega 56 8GB Phantom Gaming X,67,82.2,100910,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938
GPU,,AMD,RX 6700M,68,80.3,84,https://gpu.userbenchmark.com/SpeedTest/1672103/AMD-Radeon-RX-6700M
GPU,,AMD,RX 5600-XT,69,80.3,26326,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,11296-01-20G,Sapphire,Sapphire RX 5600 XT 6GB Pulse,69,80.3,26326,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,AXRX 5600XT 6GBD6-3DHE/OC,PowerColor,PowerColor RX 5600 XT 6GB Red Devil,69,80.3,26326,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,RX-56XT6DFD6,XFX,XFX RX 5600 XT 6GB Thicc II PRO,69,80.3,26326,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,RX-56XT6DF46,XFX,XFX RX 5600 XT 6GB Thicc II PRO,69,80.3,26326,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,GV-R56XTGAMING OC-6GD,Gigabyte,Gigabyte RX 5600 XT 6GB Gaming OC,69,80.3,26326,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,GV-R56XTWF2OC-6GD,Gigabyte,Gigabyte RX 5600 XT 6GB Windforce OC,69,80.3,26326,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,Radeon RX 5600 XT GAMING MX,MSI,MSI RX 5600 XT 6GB Gaming MX,69,80.3,26326,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062
GPU,,Nvidia,GTX 980-Ti,70,79.9,218447,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,06G-P4-4995-KR,EVGA,EVGA GTX 980 Ti 6GB ACX SC+ ACX 2.0+ w/BP,70,79.9,218447,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,06G-P4-4992-KR,EVGA,EVGA GTX 980 Ti 6GB SC,70,79.9,218447,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GTX980TI-6GD5,Asus,ASUS GTX 980 Ti 6GB,70,79.9,218447,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GTX 980TI GAMING 6G,MSI,MSI GTX 980 Ti 6GB Gaming,70,79.9,218447,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GV-N98TG1 GAMING-6GD,Gigabyte,Gigabyte GTX 980 Ti 6GB GV-N98TG1,70,79.9,218447,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GV-N98TWF3OC-6GD,Gigabyte,Gigabyte GTX 980 Ti 6GB Windforce 3X OC,70,79.9,218447,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,GTX 980Ti GAMING 6G GOLDEN EDITION,MSI,MSI GTX 980 TI 6GB OC GOLDEN LE,70,79.9,218447,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,06G-P4-0998-KR,EVGA,EVGA GTX 980 Ti 6GB Classified Gaming ACX 2.0+,70,79.9,218447,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439
GPU,,Nvidia,GTX 1070,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GTX1070-8G,Asus,ASUS GTX 1070 8GB Founders Edition,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,ZT-P10700A-10P,Nvidia,ZOTAC GTX 1070 8GB Founders Edition ,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,VCGGTX10708PB-CG,Nvidia,PNY GTX 1070 8GB Founders Edition,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GV-N1070D5-8GD-B,Nvidia,Gigabyte GTX 1070 8GB Founders Edition,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,MSI GeForce GTX 1070 Founders Edition,Nvidia,MSI GTX 1070 Founders Edition,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,08G-P4-6170-KR,EVGA,EVGA GTX 1070 8GB Founders Edition,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GeForce GTX 1070 GAMING X 8G,MSI,MSI GTX 1070 8GB GAMING X,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GTX 1070 GAMING X 8G,MSI,MSI GTX 1070 8GB GAMING X,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GV-N1070G1 GAMING-8GD,Gigabyte,Gigabyte GTX 1070 8GB G1 Gaming,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,GeForce GTX 1070 ARMOR 8G OC,MSI,MSI GTX 1070 8GB ARMOR OC,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,08G-P4-6173-KR,EVGA,EVGA GTX 1070 8GB SC GAMING,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
GPU,STRIX-GTX1070-O8G-GAMING,Asus,Asus GTX 1070 8GB STRIX OC,71,79.8,1286823,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609
